Date,Open,High,Low,Close,Adj Close,Volume
2017-12-04,18.290001,18.590000,18.190001,18.540001,18.540001,1201898
2017-12-05,18.565001,18.735001,18.535000,18.660000,18.660000,1319651
2017-12-06,18.555000,18.645000,18.389999,18.530001,18.530001,884978
2017-12-07,18.575001,18.665001,18.510000,18.510000,18.510000,1287783
2017-12-08,18.615000,18.709999,18.559999,18.635000,18.635000,1294007
2017-12-11,18.740000,18.745001,18.350000,18.355000,18.355000,1222033
2017-12-12,18.370001,18.465000,18.129999,18.325001,18.325001,1260694
2017-12-13,18.250000,18.275000,18.014999,18.014999,18.014999,1306953
2017-12-14,18.049999,18.235001,17.990000,18.045000,18.045000,1445840
2017-12-15,18.100000,18.434999,18.100000,18.330000,18.330000,2401664
2017-12-18,18.420000,18.555000,18.400000,18.555000,18.555000,2634924
2017-12-19,18.535000,18.730000,18.485001,18.715000,18.715000,1315280
2017-12-20,18.665001,18.795000,18.629999,18.719999,18.719999,1505103
2017-12-21,18.895000,19.320000,18.834999,19.250000,19.250000,2387022
2017-12-22,18.965000,19.254999,18.730000,19.165001,19.165001,2222037
2017-12-27,19.165001,19.219999,19.010000,19.105000,19.105000,738518
2017-12-28,19.094999,19.129999,18.934999,18.995001,18.995001,717862
2017-12-29,19.055000,19.090000,18.879999,18.924999,18.924999,1046713
2018-01-02,18.924999,19.084999,18.885000,19.084999,19.084999,1179423
2018-01-03,19.100000,19.150000,19.025000,19.040001,19.040001,693711
2018-01-04,19.190001,19.625000,19.190001,19.625000,19.625000,1277006
2018-01-05,19.655001,19.840000,19.559999,19.775000,19.775000,1781217
2018-01-08,19.860001,19.879999,19.629999,19.650000,19.650000,1263682
2018-01-09,19.665001,19.725000,19.520000,19.625000,19.625000,1088352
2018-01-10,19.625000,19.629999,19.504999,19.590000,19.590000,893773
2018-01-11,19.645000,19.645000,19.070000,19.325001,19.325001,1669864
2018-01-12,19.320000,19.340000,19.030001,19.030001,19.030001,1661834
2018-01-15,19.075001,19.145000,18.920000,18.920000,18.920000,1712773
2018-01-16,18.975000,19.305000,18.959999,19.190001,19.190001,1317018
2018-01-17,19.139999,19.469999,19.090000,19.275000,19.275000,1502437
2018-01-18,19.275000,19.320000,18.950001,19.059999,19.059999,1488945
2018-01-19,18.764999,18.945000,18.250000,18.945000,18.945000,2680194
2018-01-22,18.945000,18.990000,18.830000,18.924999,18.924999,1377373
2018-01-23,18.980000,19.010000,18.730000,18.940001,18.940001,1635468
2018-01-24,18.875000,18.990000,18.735001,18.735001,18.735001,1153032
2018-01-25,18.684999,18.764999,18.480000,18.500000,18.500000,1848483
2018-01-26,18.500000,18.540001,18.430000,18.500000,18.500000,1526566
2018-01-29,18.500000,18.525000,18.415001,18.485001,18.485001,1426615
2018-01-30,18.400000,18.525000,18.365000,18.370001,18.370001,1170932
2018-01-31,18.334999,18.520000,18.330000,18.475000,18.475000,1240027
2018-02-01,18.500000,18.645000,18.115000,18.290001,18.290001,2143025
2018-02-02,18.275000,18.325001,18.020000,18.020000,18.020000,1175454
2018-02-05,17.959999,17.969999,17.545000,17.594999,17.594999,2125752
2018-02-06,17.004999,17.415001,16.700001,17.350000,17.350000,3287562
2018-02-07,17.450001,17.514999,17.320000,17.500000,17.500000,1805664
2018-02-08,17.410000,17.485001,17.139999,17.180000,17.180000,3146733
2018-02-09,17.070000,17.355000,17.059999,17.120001,17.120001,2121021
2018-02-12,17.235001,17.355000,17.155001,17.219999,17.219999,1353573
2018-02-13,17.219999,17.235001,17.025000,17.025000,17.025000,1603079
2018-02-14,17.080000,17.174999,16.780001,17.004999,17.004999,3285914
2018-02-15,17.165001,17.275000,16.995001,17.275000,17.275000,1348950
2018-02-16,17.375000,17.750000,17.330000,17.629999,17.629999,1583994
2018-02-19,17.670000,17.730000,17.350000,17.375000,17.375000,966130
2018-02-20,17.385000,17.670000,17.385000,17.645000,17.645000,1233721
2018-02-21,17.580000,17.620001,17.500000,17.570000,17.570000,801916
2018-02-22,17.415001,17.660000,17.355000,17.600000,17.600000,963161
2018-02-23,17.639999,17.860001,17.469999,17.805000,17.805000,1109771
2018-02-26,17.825001,17.924999,17.660000,17.775000,17.775000,1027239
2018-02-27,17.799999,18.094999,17.775000,17.985001,17.985001,2135396
2018-02-28,17.754999,17.934999,17.570000,17.764999,17.764999,1714332
2018-03-01,17.490000,17.490000,16.959999,17.000000,17.000000,2635322
2018-03-02,16.905001,16.940001,16.650000,16.740000,16.740000,1889770
2018-03-05,16.719999,17.080000,16.709999,17.040001,17.040001,1296118
2018-03-06,17.165001,17.225000,16.715000,16.715000,16.715000,2822945
2018-03-07,16.700001,17.004999,16.700001,16.934999,16.934999,1392255
2018-03-08,17.020000,17.260000,16.910000,17.200001,17.200001,1899528
2018-03-09,17.245001,17.299999,17.160000,17.264999,17.264999,1106368
