Date,Open,High,Low,Close,Adj Close,Volume
2017-12-06,68.400002,68.580002,68.000000,68.339996,68.339996,175015
2017-12-07,68.339996,69.480003,68.339996,69.339996,69.339996,99348
2017-12-08,69.610001,69.900002,69.040001,69.300003,69.300003,92093
2017-12-11,69.620003,69.779999,69.120003,69.220001,69.220001,327531
2017-12-12,69.290001,69.500000,69.029999,69.500000,69.500000,108365
2017-12-13,69.400002,69.500000,68.180000,68.389999,68.389999,134317
2017-12-14,68.570000,68.870003,68.000000,68.540001,68.540001,129571
2017-12-15,68.550003,69.300003,68.300003,68.559998,68.559998,212621
2017-12-18,69.040001,70.500000,69.000000,70.070000,70.070000,223386
2017-12-19,70.309998,70.379997,69.430000,69.489998,69.489998,102971
2017-12-20,69.709999,70.080002,68.739998,69.910004,69.910004,119244
2017-12-21,69.930000,70.519997,69.150002,70.489998,70.489998,110745
2017-12-22,69.120003,69.739998,68.739998,69.000000,69.000000,85522
2017-12-27,69.000000,69.360001,68.500000,69.029999,69.029999,90274
2017-12-28,68.889999,68.889999,68.000000,68.410004,68.410004,144504
2017-12-29,68.349998,68.500000,68.000000,68.040001,68.040001,96188
2018-01-02,68.040001,68.500000,68.000000,68.459999,68.459999,114116
2018-01-03,68.500000,69.180000,68.300003,68.800003,68.800003,76913
2018-01-04,68.839996,70.440002,68.839996,70.400002,70.400002,117952
2018-01-05,70.500000,71.440002,70.400002,71.139999,71.139999,103654
2018-01-08,71.400002,71.739998,71.040001,71.059998,71.059998,96219
2018-01-09,71.160004,71.639999,70.000000,70.000000,70.000000,117494
2018-01-10,70.260002,71.720001,70.139999,70.699997,70.699997,128946
2018-01-11,70.820000,71.599998,70.400002,71.279999,71.279999,154734
2018-01-12,71.580002,71.779999,70.540001,70.820000,70.820000,117351
2018-01-15,71.220001,73.559998,70.919998,73.199997,73.199997,211649
2018-01-16,73.699997,75.680000,73.519997,74.639999,74.639999,369791
2018-01-17,74.660004,74.760002,73.199997,73.959999,73.959999,183666
2018-01-18,74.260002,74.260002,73.239998,74.040001,74.040001,175543
2018-01-19,73.879997,74.959999,73.519997,74.800003,74.800003,118570
2018-01-22,75.000000,75.459999,74.720001,75.160004,75.160004,126790
2018-01-23,75.400002,76.059998,75.199997,76.000000,76.000000,127753
2018-01-24,75.980003,76.199997,75.120003,75.599998,75.599998,125161
2018-01-25,75.559998,76.000000,74.940002,75.379997,75.379997,121186
2018-01-26,75.699997,75.699997,74.019997,74.160004,74.160004,137960
2018-01-29,74.260002,74.580002,73.339996,73.400002,73.400002,164534
2018-01-30,73.000000,73.080002,71.419998,72.099998,72.099998,198561
2018-01-31,72.300003,73.160004,72.120003,72.940002,72.940002,160796
2018-02-01,73.260002,74.080002,72.360001,72.540001,72.540001,154611
2018-02-02,72.540001,72.599998,70.760002,70.800003,70.800003,150968
2018-02-05,70.559998,70.940002,69.019997,69.019997,69.019997,177278
2018-02-06,68.000000,68.879997,66.500000,67.160004,67.160004,280135
2018-02-07,68.199997,68.519997,67.400002,68.199997,68.199997,214210
2018-02-08,68.099998,68.099998,66.720001,66.879997,66.879997,260974
2018-02-09,67.360001,69.239998,66.940002,67.419998,67.419998,357197
2018-02-12,68.120003,69.000000,67.680000,68.779999,68.779999,170635
2018-02-13,68.959999,68.959999,67.500000,67.599998,67.599998,128410
2018-02-14,68.019997,68.400002,67.480003,67.720001,67.720001,124420
2018-02-15,68.300003,68.300003,66.919998,66.919998,66.919998,116808
2018-02-16,67.279999,68.300003,67.220001,67.559998,67.559998,142339
2018-02-19,67.900002,68.320000,67.040001,67.400002,67.400002,99455
2018-02-20,67.580002,67.800003,67.199997,67.559998,67.559998,133952
2018-02-21,67.599998,67.599998,66.019997,66.120003,66.120003,134460
2018-02-22,65.699997,67.300003,65.540001,67.300003,67.300003,198778
2018-02-23,67.500000,68.779999,66.860001,68.699997,68.699997,127204
2018-02-26,68.959999,69.580002,68.300003,69.400002,69.400002,125548
2018-02-27,70.099998,71.660004,68.500000,70.559998,70.559998,317523
2018-02-28,70.199997,70.419998,69.400002,69.739998,69.739998,204064
2018-03-01,69.500000,69.779999,67.180000,67.279999,67.279999,256732
2018-03-02,66.980003,67.400002,65.279999,65.800003,65.800003,201741
2018-03-05,65.279999,66.680000,64.500000,66.500000,66.500000,234053
2018-03-06,67.019997,67.459999,65.099998,65.300003,65.300003,258247
2018-03-07,65.019997,65.279999,64.500000,65.000000,65.000000,202432
2018-03-08,65.260002,65.699997,64.220001,64.660004,64.660004,286125
2018-03-09,64.739998,65.120003,64.300003,64.900002,64.900002,180956
