Date,Open,High,Low,Close,Adj Close,Volume
2017-11-13,29.650000,29.650000,29.110001,29.334999,29.334999,2320191
2017-11-14,29.410000,29.594999,29.270000,29.385000,29.385000,3066312
2017-11-15,29.200001,29.365000,29.059999,29.184999,29.184999,4031844
2017-11-16,29.360001,29.865000,29.260000,29.754999,29.754999,3223232
2017-11-17,29.000000,29.555000,29.000000,29.264999,29.264999,5382201
2017-11-20,29.250000,29.594999,29.045000,29.500000,29.500000,2997017
2017-11-21,29.525000,29.549999,29.264999,29.360001,29.360001,3115801
2017-11-22,29.330000,29.629999,29.254999,29.280001,29.280001,2780037
2017-11-23,29.250000,29.594999,29.205000,29.275000,29.275000,3165424
2017-11-24,29.219999,29.735001,29.200001,29.475000,29.475000,3294711
2017-11-27,29.385000,29.665001,29.290001,29.600000,29.600000,2728630
2017-11-28,29.655001,29.840000,29.360001,29.840000,29.840000,2938717
2017-11-29,29.959999,30.000000,29.740000,29.775000,29.775000,3275851
2017-11-30,29.745001,29.985001,29.650000,29.740000,29.740000,3366979
2017-12-01,29.740000,29.895000,29.485001,29.570000,29.570000,4147765
2017-12-04,29.825001,30.650000,29.615000,30.575001,30.575001,3742187
2017-12-05,30.430000,30.660000,30.049999,30.379999,30.379999,3371259
2017-12-06,30.200001,30.684999,30.150000,30.605000,30.605000,2416415
2017-12-07,30.730000,30.980000,30.575001,30.969999,30.969999,4893220
2017-12-08,31.280001,31.590000,30.975000,31.075001,31.075001,2716906
2017-12-11,31.219999,31.330000,30.995001,31.150000,31.150000,1964769
2017-12-12,31.230000,31.240000,30.480000,30.764999,30.764999,4300034
2017-12-13,32.000000,32.150002,31.290001,31.295000,31.295000,9112883
2017-12-14,31.400000,31.400000,30.570000,30.719999,30.719999,3824579
2017-12-15,30.590000,30.590000,29.809999,29.955000,29.955000,10373265
2017-12-18,30.225000,30.385000,29.850000,30.010000,30.010000,6801471
2017-12-19,29.955000,30.170000,29.805000,29.805000,29.805000,3403820
2017-12-20,29.860001,29.910000,29.485001,29.530001,29.530001,3076271
2017-12-21,29.540001,30.150000,29.355000,29.930000,29.930000,6492388
2017-12-22,29.660000,29.809999,29.475000,29.615000,29.615000,3516581
2017-12-27,29.615000,29.775000,29.450001,29.580000,29.580000,1480029
2017-12-28,29.600000,29.620001,29.105000,29.170000,29.170000,1822190
2017-12-29,29.180000,29.295000,28.900000,29.045000,29.045000,2405546
2018-01-02,29.045000,29.100000,28.754999,28.900000,28.900000,3037410
2018-01-03,28.799999,29.160000,28.780001,28.870001,28.870001,4832535
2018-01-04,29.040001,29.299999,28.920000,29.020000,29.020000,3619000
2018-01-05,29.250000,29.620001,29.100000,29.600000,29.600000,3937084
2018-01-08,29.730000,29.790001,29.500000,29.500000,29.500000,2590149
2018-01-09,29.620001,29.750000,29.459999,29.600000,29.600000,2450126
2018-01-10,29.620001,29.629999,28.850000,28.850000,28.850000,5102195
2018-01-11,29.080000,29.080000,28.549999,28.549999,28.549999,3491064
2018-01-12,28.700001,28.879999,28.650000,28.690001,28.690001,2248507
2018-01-15,28.799999,28.920000,28.730000,28.750000,28.750000,2370140
2018-01-16,28.900000,28.940001,28.660000,28.660000,28.660000,3780101
2018-01-17,28.660000,28.799999,28.520000,28.719999,28.719999,4935179
2018-01-18,28.750000,28.990000,28.209999,28.330000,28.330000,3936648
2018-01-19,28.350000,28.690001,28.240000,28.559999,28.559999,2857890
2018-01-22,28.709999,28.950001,28.620001,28.719999,28.719999,6730120
2018-01-23,28.950001,29.020000,28.780001,29.000000,29.000000,4245110
2018-01-24,28.959999,29.129999,28.719999,29.000000,29.000000,2669660
2018-01-25,29.040001,29.500000,28.879999,28.959999,28.959999,3180239
2018-01-26,29.139999,29.139999,28.900000,29.010000,29.010000,1663573
2018-01-29,29.090000,29.240000,28.879999,29.180000,29.180000,3428159
2018-01-30,29.160000,29.340000,28.930000,29.049999,29.049999,2729022
2018-01-31,29.110001,29.190001,28.670000,28.870001,28.870001,3912993
2018-02-01,28.910000,28.930000,28.180000,28.290001,28.290001,3385139
2018-02-02,28.260000,28.270000,27.639999,27.650000,27.650000,3672086
2018-02-05,27.500000,27.600000,27.219999,27.370001,27.370001,5288478
2018-02-06,26.770000,27.379999,26.540001,26.629999,26.629999,6872735
2018-02-07,27.080000,27.080000,26.400000,26.750000,26.750000,9475416
2018-02-08,26.590000,26.700001,26.040001,26.160000,26.160000,7486104
2018-02-09,26.000000,26.370001,25.969999,26.110001,26.110001,7195769
2018-02-12,26.650000,26.930000,26.500000,26.520000,26.520000,3859086
2018-02-13,26.590000,26.629999,26.000000,26.000000,26.000000,3933861
2018-02-14,26.190001,26.530001,26.010000,26.270000,26.270000,4433238
2018-02-15,26.480000,26.590000,26.230000,26.440001,26.440001,3135050
2018-02-16,26.660000,26.959999,26.650000,26.820000,26.820000,3592181
2018-02-19,26.910000,26.959999,26.660000,26.660000,26.660000,2255154
2018-02-20,26.700001,27.420000,26.680000,27.330000,27.330000,3656794
2018-02-21,27.360001,27.370001,26.809999,27.030001,27.030001,1911905
2018-02-22,26.840000,26.980000,26.639999,26.900000,26.900000,2156375
2018-02-23,26.990000,27.020000,24.750000,25.000000,25.000000,14261439
2018-02-26,25.250000,25.520000,25.059999,25.469999,25.469999,6019314
2018-02-27,25.490000,25.500000,25.200001,25.250000,25.250000,4326649
2018-02-28,25.100000,25.170000,24.879999,24.959999,24.959999,4551260
2018-03-01,24.860001,24.980000,24.559999,24.570000,24.570000,3942449
2018-03-02,24.549999,24.580000,23.920000,24.000000,24.000000,5443783
2018-03-05,24.020000,24.270000,23.930000,24.110001,24.110001,3757877
2018-03-06,24.240000,24.500000,24.059999,24.219999,24.219999,3550302
2018-03-07,24.049999,24.219999,23.940001,23.940001,23.940001,2551449
2018-03-08,23.990000,24.049999,23.809999,23.950001,23.950001,3040607
2018-03-09,23.920000,24.230000,23.900000,24.070000,24.070000,2375272
